buyer_id,first_seen,source,dept,opt_in_email,opt_in_push,contactable
B04085,2026-07-30,Tournée ORBITE,13,True,False,False
B04086,2026-07-31,Tournée ORBITE,13,True,True,False
B04087,2026-08-01,Tournée ORBITE,13,True,False,True
B04088,2026-08-02,Tournée ORBITE,13,True,True,False
B04089,2026-08-02,Tournée ORBITE,13,True,False,False
B04090,2026-08-02,Tournée ORBITE,13,True,False,False
B04091,2026-08-03,Tournée ORBITE,13,False,True,False
B04092,2026-08-03,Tournée ORBITE,13,False,False,False
B04093,2026-08-04,Tournée ORBITE,69,True,False,False
B04094,2026-06-23,Tournée ORBITE,59,True,False,True
B04095,2026-06-23,Tournée ORBITE,75,True,False,False
B04096,2026-06-23,Tournée ORBITE,34,False,False,False
B04097,2026-06-23,Tournée ORBITE,34,True,False,False
B04098,2026-06-23,Tournée ORBITE,34,False,True,False
B04099,2026-06-23,Tournée ORBITE,34,False,False,False
B04100,2026-06-23,Tournée ORBITE,34,False,False,False
B04101,2026-06-23,Tournée ORBITE,34,True,False,False
B04102,2026-06-23,Tournée ORBITE,34,True,False,False
B04103,2026-06-23,Tournée ORBITE,34,True,False,False
B04104,2026-06-23,Tournée ORBITE,34,False,True,False
B04105,2026-06-23,Tournée ORBITE,34,True,True,False
B04106,2026-06-23,Tournée ORBITE,34,False,False,False
B04107,2026-06-23,Tournée ORBITE,34,False,False,False
B04108,2026-06-23,Tournée ORBITE,34,False,False,False
B04109,2026-06-23,Tournée ORBITE,34,False,False,False
B04110,2026-06-23,Tournée ORBITE,13,True,False,True
B04111,2026-06-23,Tournée ORBITE,69,True,False,False
B04112,2026-06-23,Tournée ORBITE,34,True,True,True
B04113,2026-06-23,Tournée ORBITE,34,False,False,False
B04114,2026-06-23,Tournée ORBITE,34,True,False,True
B04115,2026-06-23,Tournée ORBITE,34,True,False,False
B04116,2026-06-23,Tournée ORBITE,34,True,False,True
B04117,2026-06-23,Tournée ORBITE,34,False,True,False
B04118,2026-06-23,Tournée ORBITE,34,True,False,False
B04119,2026-06-23,Tournée ORBITE,34,False,False,False
B04120,2026-06-24,Tournée ORBITE,44,True,False,True
B04121,2026-06-24,Tournée ORBITE,34,False,False,False
B04122,2026-06-24,Tournée ORBITE,34,True,False,False
B04123,2026-06-24,Tournée ORBITE,31,True,False,True
B04124,2026-06-24,Tournée ORBITE,34,False,False,False
B04125,2026-06-24,Tournée ORBITE,34,True,True,False
B04126,2026-06-24,Tournée ORBITE,34,True,False,False
B04127,2026-06-24,Tournée ORBITE,13,True,False,False
B04128,2026-06-24,Tournée ORBITE,34,True,False,False
B04129,2026-06-24,Tournée ORBITE,34,False,False,False
B04130,2026-06-24,Tournée ORBITE,34,True,False,False
B04131,2026-06-24,Tournée ORBITE,34,True,False,False
B04132,2026-06-24,Tournée ORBITE,34,False,True,False
B04133,2026-06-24,Tournée ORBITE,34,True,False,True
B04134,2026-06-25,Tournée ORBITE,69,True,False,True
B04135,2026-06-25,Tournée ORBITE,34,False,False,False
B04136,2026-06-25,Tournée ORBITE,34,True,False,False
B04137,2026-06-25,Tournée ORBITE,34,False,False,False
B04138,2026-06-25,Tournée ORBITE,44,False,False,False
B04139,2026-06-25,Tournée ORBITE,34,True,False,False
B04140,2026-06-25,Tournée ORBITE,34,True,False,False
B04141,2026-06-25,Tournée ORBITE,34,True,False,True
B04142,2026-06-25,Tournée ORBITE,34,False,False,False
B04143,2026-06-25,Tournée ORBITE,34,True,True,False
B04144,2026-06-26,Tournée ORBITE,34,True,False,False
B04145,2026-06-26,Tournée ORBITE,34,True,False,False
B04146,2026-06-26,Tournée ORBITE,34,False,False,False
B04147,2026-06-26,Tournée ORBITE,34,True,False,False
B04148,2026-06-26,Tournée ORBITE,34,True,False,False
B04149,2026-06-26,Tournée ORBITE,44,True,False,False
B04150,2026-06-26,Tournée ORBITE,34,False,False,False
B04151,2026-06-26,Tournée ORBITE,34,False,False,False
B04152,2026-06-26,Tournée ORBITE,44,True,False,False
B04153,2026-06-26,Tournée ORBITE,13,False,False,False
B04154,2026-06-27,Tournée ORBITE,34,True,False,False
B04155,2026-06-27,Tournée ORBITE,34,True,False,False
B04156,2026-06-27,Tournée ORBITE,34,True,False,True
B04157,2026-06-27,Tournée ORBITE,34,True,False,False
B04158,2026-06-27,Tournée ORBITE,75,False,True,False
B04159,2026-06-27,Tournée ORBITE,34,True,False,False
B04160,2026-06-27,Tournée ORBITE,34,True,True,False
B04161,2026-06-27,Tournée ORBITE,34,True,True,True
B04162,2026-06-28,Tournée ORBITE,34,True,False,False
B04163,2026-06-28,Tournée ORBITE,33,False,True,False
B04164,2026-06-28,Tournée ORBITE,34,False,True,False
B04165,2026-06-28,Tournée ORBITE,34,True,False,False
B04166,2026-06-28,Tournée ORBITE,35,False,True,False
B04167,2026-06-28,Tournée ORBITE,BE,True,False,False
B04168,2026-06-28,Tournée ORBITE,34,True,False,True
B04169,2026-06-28,Tournée ORBITE,34,False,True,False
B04170,2026-06-28,Tournée ORBITE,34,True,False,False
B04171,2026-06-28,Tournée ORBITE,69,True,False,False
B04172,2026-06-28,Tournée ORBITE,34,True,False,False
B04173,2026-06-28,Tournée ORBITE,31,False,False,False
B04174,2026-06-28,Tournée ORBITE,75,False,False,False
B04175,2026-06-29,Tournée ORBITE,34,True,False,True
B04176,2026-06-29,Tournée ORBITE,34,False,False,False
B04177,2026-06-29,Tournée ORBITE,34,True,True,False
B04178,2026-06-29,Tournée ORBITE,13,False,False,False
B04179,2026-06-30,Tournée ORBITE,34,True,False,True
B04180,2026-06-30,Tournée ORBITE,34,False,False,False
B04181,2026-06-30,Tournée ORBITE,34,True,False,True
B04182,2026-06-30,Tournée ORBITE,34,True,False,False
B04183,2026-06-30,Tournée ORBITE,BE,True,False,False
B04184,2026-06-30,Tournée ORBITE,34,False,True,False
B04185,2026-06-30,Tournée ORBITE,34,False,False,False
B04186,2026-07-02,Tournée ORBITE,34,False,False,False
B04187,2026-07-02,Tournée ORBITE,75,True,False,True
B04188,2026-07-02,Tournée ORBITE,59,True,False,False
B04189,2026-07-02,Tournée ORBITE,34,True,False,False
B04190,2026-07-02,Tournée ORBITE,34,True,False,True
B04191,2026-07-03,Tournée ORBITE,34,False,False,False
B04192,2026-07-03,Tournée ORBITE,34,True,True,True
B04193,2026-07-03,Tournée ORBITE,34,False,True,False
B04194,2026-07-04,Tournée ORBITE,34,True,False,True
B04195,2026-07-04,Tournée ORBITE,34,False,False,False
B04196,2026-07-04,Tournée ORBITE,34,False,False,False
B04197,2026-07-04,Tournée ORBITE,34,True,False,False
B04198,2026-07-05,Tournée ORBITE,34,True,True,False
B04199,2026-07-05,Tournée ORBITE,34,False,False,False
B04200,2026-07-06,Tournée ORBITE,34,False,True,False
B04201,2026-07-06,Tournée ORBITE,13,True,False,True
B04202,2026-07-06,Tournée ORBITE,13,False,False,False
B04203,2026-07-06,Tournée ORBITE,13,False,False,False
B04204,2026-07-06,Tournée ORBITE,34,True,True,True
B04205,2026-07-06,Tournée ORBITE,34,True,False,False
B04206,2026-07-07,Tournée ORBITE,34,True,True,False
B04207,2026-07-07,Tournée ORBITE,34,True,True,False
B04208,2026-07-07,Tournée ORBITE,59,True,False,True
B04209,2026-07-08,Tournée ORBITE,34,False,False,False
B04210,2026-07-08,Tournée ORBITE,34,False,True,False
B04211,2026-07-09,Tournée ORBITE,34,True,True,False
B04212,2026-07-11,Tournée ORBITE,33,False,False,False
B04213,2026-07-11,Tournée ORBITE,34,False,False,False
B04214,2026-07-12,Tournée ORBITE,35,True,False,False
B04215,2026-07-12,Tournée ORBITE,34,True,False,False
B04216,2026-07-12,Tournée ORBITE,34,False,True,False
B04217,2026-07-12,Tournée ORBITE,34,True,True,False
B04218,2026-07-12,Tournée ORBITE,34,True,False,False
B04219,2026-07-12,Tournée ORBITE,34,True,False,False
B04220,2026-07-13,Tournée ORBITE,34,True,False,False
B04221,2026-07-13,Tournée ORBITE,34,False,True,False
B04222,2026-07-15,Tournée ORBITE,35,True,False,False
B04223,2026-07-16,Tournée ORBITE,44,True,False,False
B04224,2026-07-16,Tournée ORBITE,67,False,True,False
B04225,2026-07-17,Tournée ORBITE,34,True,True,False
B04226,2026-07-17,Tournée ORBITE,34,False,True,False
B04227,2026-07-18,Tournée ORBITE,75,True,False,False
B04228,2026-07-18,Tournée ORBITE,34,True,False,False
B04229,2026-07-19,Tournée ORBITE,34,False,False,False
B04230,2026-07-21,Tournée ORBITE,BE,True,False,True
B04231,2026-07-23,Tournée ORBITE,69,True,False,False
B04232,2026-07-23,Tournée ORBITE,34,True,True,False
B04233,2026-07-24,Tournée ORBITE,34,True,False,False
B04234,2026-07-24,Tournée ORBITE,34,True,True,True
B04235,2026-07-24,Tournée ORBITE,BE,True,False,False
B04236,2026-07-24,Tournée ORBITE,44,True,True,False
B04237,2026-07-25,Tournée ORBITE,35,False,False,False
B04238,2026-07-25,Tournée ORBITE,34,True,False,False
B04239,2026-07-27,Tournée ORBITE,34,True,False,False
B04240,2026-07-29,Tournée ORBITE,34,True,False,False
B04241,2026-07-29,Tournée ORBITE,34,True,False,False
B04242,2026-07-30,Tournée ORBITE,59,True,False,True
B04243,2026-07-30,Tournée ORBITE,34,True,False,False
B04244,2026-07-31,Tournée ORBITE,34,False,False,False
B04245,2026-07-31,Tournée ORBITE,34,True,False,False
B04246,2026-07-31,Tournée ORBITE,34,True,False,False
B04247,2026-08-01,Tournée ORBITE,75,True,False,False
B04248,2026-08-02,Tournée ORBITE,34,True,False,True
B04249,2026-08-02,Tournée ORBITE,34,False,False,False
B04250,2026-08-02,Tournée ORBITE,34,False,False,False
B04251,2026-08-04,Tournée ORBITE,34,True,False,False
B04252,2026-06-30,Tournée ORBITE,BE,True,False,False
B04253,2026-06-30,Tournée ORBITE,BE,True,False,False
B04254,2026-06-30,Tournée ORBITE,BE,True,False,False
B04255,2026-06-30,Tournée ORBITE,BE,True,False,False
B04256,2026-06-30,Tournée ORBITE,BE,True,False,False
B04257,2026-06-30,Tournée ORBITE,BE,True,False,False
B04258,2026-06-30,Tournée ORBITE,BE,True,False,False
B04259,2026-06-30,Tournée ORBITE,BE,True,False,True
B04260,2026-06-30,Tournée ORBITE,BE,True,True,False
B04261,2026-06-30,Tournée ORBITE,69,True,True,False
B04262,2026-06-30,Tournée ORBITE,67,False,False,False
B04263,2026-06-30,Tournée ORBITE,31,False,False,False
B04264,2026-06-30,Tournée ORBITE,BE,True,False,False
B04265,2026-06-30,Tournée ORBITE,BE,False,False,False
B04266,2026-06-30,Tournée ORBITE,BE,True,False,False
B04267,2026-06-30,Tournée ORBITE,67,False,True,False
B04268,2026-06-30,Tournée ORBITE,BE,True,False,False
B04269,2026-06-30,Tournée ORBITE,33,True,False,False
B04270,2026-06-30,Tournée ORBITE,BE,False,False,False
B04271,2026-06-30,Tournée ORBITE,BE,True,False,False
B04272,2026-06-30,Tournée ORBITE,BE,True,False,False
B04273,2026-06-30,Tournée ORBITE,BE,True,False,False
B04274,2026-06-30,Tournée ORBITE,BE,True,True,False
B04275,2026-06-30,Tournée ORBITE,13,False,False,False
B04276,2026-06-30,Tournée ORBITE,67,True,False,False
B04277,2026-06-30,Tournée ORBITE,BE,False,False,False
B04278,2026-06-30,Tournée ORBITE,BE,True,False,True
B04279,2026-06-30,Tournée ORBITE,33,True,False,False
B04280,2026-06-30,Tournée ORBITE,BE,True,False,True
B04281,2026-06-30,Tournée ORBITE,BE,False,False,False
B04282,2026-06-30,Tournée ORBITE,BE,True,False,True
B04283,2026-06-30,Tournée ORBITE,59,True,False,False
B04284,2026-06-30,Tournée ORBITE,BE,False,True,False
B04285,2026-06-30,Tournée ORBITE,BE,True,False,False
B04286,2026-06-30,Tournée ORBITE,BE,False,False,False
B04287,2026-07-01,Tournée ORBITE,BE,False,False,False
B04288,2026-07-01,Tournée ORBITE,BE,True,False,False
B04289,2026-07-01,Tournée ORBITE,BE,True,False,False
B04290,2026-07-01,Tournée ORBITE,BE,False,False,False
B04291,2026-07-01,Tournée ORBITE,31,False,False,False
B04292,2026-07-01,Tournée ORBITE,BE,False,False,False
B04293,2026-07-01,Tournée ORBITE,BE,True,False,True
B04294,2026-07-01,Tournée ORBITE,BE,False,False,False
B04295,2026-07-01,Tournée ORBITE,13,False,True,False
B04296,2026-07-01,Tournée ORBITE,BE,True,False,False
B04297,2026-07-01,Tournée ORBITE,BE,True,True,False
B04298,2026-07-01,Tournée ORBITE,BE,True,False,True
B04299,2026-07-01,Tournée ORBITE,BE,True,True,False
B04300,2026-07-01,Tournée ORBITE,BE,False,False,False
B04301,2026-07-01,Tournée ORBITE,BE,True,True,True
B04302,2026-07-01,Tournée ORBITE,34,True,False,False
B04303,2026-07-01,Tournée ORBITE,BE,True,True,False
B04304,2026-07-01,Tournée ORBITE,BE,True,False,True
B04305,2026-07-01,Tournée ORBITE,59,False,False,False
B04306,2026-07-02,Tournée ORBITE,BE,True,False,False
B04307,2026-07-02,Tournée ORBITE,BE,False,False,False
B04308,2026-07-02,Tournée ORBITE,BE,False,False,False
B04309,2026-07-02,Tournée ORBITE,BE,True,False,False
B04310,2026-07-02,Tournée ORBITE,33,True,True,False
B04311,2026-07-02,Tournée ORBITE,BE,True,True,False
B04312,2026-07-02,Tournée ORBITE,BE,True,False,True
B04313,2026-07-02,Tournée ORBITE,44,True,False,False
B04314,2026-07-02,Tournée ORBITE,33,True,False,True
B04315,2026-07-02,Tournée ORBITE,34,True,False,False
B04316,2026-07-02,Tournée ORBITE,BE,False,True,False
B04317,2026-07-02,Tournée ORBITE,13,False,False,False
B04318,2026-07-03,Tournée ORBITE,BE,False,False,False
B04319,2026-07-03,Tournée ORBITE,BE,False,True,False
B04320,2026-07-03,Tournée ORBITE,BE,True,False,False
B04321,2026-07-03,Tournée ORBITE,BE,True,False,True
B04322,2026-07-03,Tournée ORBITE,BE,True,False,False
B04323,2026-07-03,Tournée ORBITE,67,True,False,True
B04324,2026-07-03,Tournée ORBITE,BE,False,True,False
B04325,2026-07-03,Tournée ORBITE,BE,True,False,False
B04326,2026-07-03,Tournée ORBITE,BE,False,False,False
B04327,2026-07-03,Tournée ORBITE,BE,True,False,False
B04328,2026-07-03,Tournée ORBITE,BE,True,False,False
B04329,2026-07-03,Tournée ORBITE,BE,True,False,True
B04330,2026-07-03,Tournée ORBITE,13,True,False,False
B04331,2026-07-03,Tournée ORBITE,BE,True,False,False
B04332,2026-07-04,Tournée ORBITE,BE,False,True,False
B04333,2026-07-04,Tournée ORBITE,75,False,False,False
B04334,2026-07-04,Tournée ORBITE,BE,True,False,False
B04335,2026-07-04,Tournée ORBITE,BE,True,False,False
B04336,2026-07-04,Tournée ORBITE,BE,True,False,False
B04337,2026-07-04,Tournée ORBITE,BE,True,True,False
B04338,2026-07-04,Tournée ORBITE,BE,True,True,False
B04339,2026-07-04,Tournée ORBITE,BE,True,False,False
B04340,2026-07-04,Tournée ORBITE,69,False,False,False
B04341,2026-07-04,Tournée ORBITE,59,True,True,False
B04342,2026-07-05,Tournée ORBITE,44,True,False,True
B04343,2026-07-05,Tournée ORBITE,BE,True,False,True
B04344,2026-07-05,Tournée ORBITE,BE,True,False,True
B04345,2026-07-05,Tournée ORBITE,BE,True,False,False
B04346,2026-07-05,Tournée ORBITE,BE,False,False,False
B04347,2026-07-05,Tournée ORBITE,BE,True,True,False
B04348,2026-07-05,Tournée ORBITE,BE,True,False,True
B04349,2026-07-05,Tournée ORBITE,BE,True,False,True
B04350,2026-07-05,Tournée ORBITE,BE,True,True,True
B04351,2026-07-05,Tournée ORBITE,35,False,False,False
B04352,2026-07-05,Tournée ORBITE,BE,True,False,False
B04353,2026-07-06,Tournée ORBITE,BE,False,False,False
B04354,2026-07-06,Tournée ORBITE,BE,True,False,False
B04355,2026-07-06,Tournée ORBITE,BE,True,False,False
B04356,2026-07-06,Tournée ORBITE,BE,False,False,False
B04357,2026-07-06,Tournée ORBITE,BE,False,False,False
B04358,2026-07-07,Tournée ORBITE,BE,False,False,False
B04359,2026-07-07,Tournée ORBITE,BE,True,True,False
B04360,2026-07-07,Tournée ORBITE,BE,True,False,False
B04361,2026-07-07,Tournée ORBITE,BE,False,False,False
B04362,2026-07-07,Tournée ORBITE,35,True,False,True
B04363,2026-07-07,Tournée ORBITE,BE,True,False,False
B04364,2026-07-08,Tournée ORBITE,BE,False,False,False
B04365,2026-07-08,Tournée ORBITE,BE,True,False,False
B04366,2026-07-08,Tournée ORBITE,BE,True,False,False
B04367,2026-07-08,Tournée ORBITE,BE,False,False,False
B04368,2026-07-08,Tournée ORBITE,BE,True,False,False
B04369,2026-07-09,Tournée ORBITE,BE,True,False,True
B04370,2026-07-09,Tournée ORBITE,BE,True,False,False
B04371,2026-07-09,Tournée ORBITE,BE,False,False,False
B04372,2026-07-09,Tournée ORBITE,BE,True,False,False
B04373,2026-07-09,Tournée ORBITE,13,False,False,False
B04374,2026-07-10,Tournée ORBITE,BE,False,False,False
B04375,2026-07-10,Tournée ORBITE,BE,False,False,False
B04376,2026-07-10,Tournée ORBITE,44,False,False,False
B04377,2026-07-10,Tournée ORBITE,BE,False,False,False
B04378,2026-07-10,Tournée ORBITE,BE,False,False,False
B04379,2026-07-10,Tournée ORBITE,BE,True,False,False
B04380,2026-07-10,Tournée ORBITE,BE,False,False,False
B04381,2026-07-10,Tournée ORBITE,BE,True,False,True
B04382,2026-07-10,Tournée ORBITE,BE,True,False,False
B04383,2026-07-10,Tournée ORBITE,BE,True,False,False
B04384,2026-07-10,Tournée ORBITE,BE,False,False,False
B04385,2026-07-11,Tournée ORBITE,59,True,False,False
B04386,2026-07-11,Tournée ORBITE,BE,True,False,False
B04387,2026-07-11,Tournée ORBITE,BE,True,True,False
B04388,2026-07-12,Tournée ORBITE,BE,True,True,False
B04389,2026-07-12,Tournée ORBITE,BE,False,True,False
B04390,2026-07-12,Tournée ORBITE,BE,False,False,False
B04391,2026-07-12,Tournée ORBITE,BE,True,True,True
B04392,2026-07-13,Tournée ORBITE,BE,True,True,False
B04393,2026-07-14,Tournée ORBITE,BE,True,False,False
B04394,2026-07-14,Tournée ORBITE,BE,False,True,False
B04395,2026-07-14,Tournée ORBITE,BE,False,False,False
B04396,2026-07-14,Tournée ORBITE,BE,False,False,False
B04397,2026-07-15,Tournée ORBITE,BE,False,True,False
B04398,2026-07-15,Tournée ORBITE,BE,True,False,False
B04399,2026-07-15,Tournée ORBITE,BE,True,True,False
B04400,2026-07-15,Tournée ORBITE,BE,True,False,False
B04401,2026-07-16,Tournée ORBITE,BE,True,False,False
B04402,2026-07-16,Tournée ORBITE,33,True,False,True
B04403,2026-07-16,Tournée ORBITE,BE,False,False,False
B04404,2026-07-16,Tournée ORBITE,BE,False,False,False
B04405,2026-07-16,Tournée ORBITE,BE,True,False,False
B04406,2026-07-16,Tournée ORBITE,BE,True,False,False
B04407,2026-07-17,Tournée ORBITE,BE,True,False,False
B04408,2026-07-17,Tournée ORBITE,BE,False,False,False
B04409,2026-07-18,Tournée ORBITE,BE,True,False,False
B04410,2026-07-18,Tournée ORBITE,BE,True,False,False
B04411,2026-07-18,Tournée ORBITE,BE,True,False,False
B04412,2026-07-18,Tournée ORBITE,44,True,True,True
B04413,2026-07-19,Tournée ORBITE,BE,True,False,False
B04414,2026-07-19,Tournée ORBITE,BE,True,False,False
B04415,2026-07-19,Tournée ORBITE,BE,True,False,False
B04416,2026-07-19,Tournée ORBITE,BE,True,False,True
B04417,2026-07-19,Tournée ORBITE,BE,True,False,False
B04418,2026-07-19,Tournée ORBITE,BE,False,False,False
B04419,2026-07-20,Tournée ORBITE,BE,False,False,False
B04420,2026-07-20,Tournée ORBITE,BE,True,False,False
B04421,2026-07-22,Tournée ORBITE,BE,False,False,False
B04422,2026-07-22,Tournée ORBITE,BE,False,False,False
B04423,2026-07-22,Tournée ORBITE,69,True,True,True
B04424,2026-07-22,Tournée ORBITE,BE,True,False,False
B04425,2026-07-22,Tournée ORBITE,BE,True,False,True
B04426,2026-07-24,Tournée ORBITE,BE,True,False,False
B04427,2026-07-24,Tournée ORBITE,59,False,False,False
B04428,2026-07-24,Tournée ORBITE,BE,True,False,False
B04429,2026-07-24,Tournée ORBITE,67,False,False,False
B04430,2026-07-24,Tournée ORBITE,BE,False,False,False
B04431,2026-07-25,Tournée ORBITE,59,True,False,True
B04432,2026-07-25,Tournée ORBITE,BE,False,False,False
B04433,2026-07-25,Tournée ORBITE,BE,False,False,False
B04434,2026-07-25,Tournée ORBITE,34,True,False,False
B04435,2026-07-26,Tournée ORBITE,BE,True,False,False
B04436,2026-07-26,Tournée ORBITE,59,True,False,False
B04437,2026-07-26,Tournée ORBITE,BE,True,False,False
