buyer_id,recency,frequency,monetary,R,F,M,segment,contactable,opt_in_email,opt_in_push,source,dept
B04065,17,1,26.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,13
B04066,16,1,75.4,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,59
B04067,15,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04068,14,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04069,14,1,26.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,13
B04070,14,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04071,14,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,59
B04072,13,1,52.0,4,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,67
B04073,12,1,52.0,4,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,13
B04074,11,1,52.0,4,1,2,Nouveaux acheteurs,True,True,True,Tournée ORBITE,13
B04075,11,1,26.0,4,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B04076,10,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04077,9,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04078,9,1,52.0,4,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,13
B04079,8,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04080,8,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04081,8,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04082,7,1,22.88,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04083,7,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04084,6,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04085,5,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04086,4,1,104.0,4,1,4,Gros paniers,False,True,True,Tournée ORBITE,13
B04087,3,1,52.0,4,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,13
B04088,2,1,52.0,4,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,13
B04089,2,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04090,2,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04091,1,1,52.0,4,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,13
B04092,1,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04093,0,1,26.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B04094,42,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,59
B04095,42,1,45.76,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B04096,42,1,26.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04097,42,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04098,42,1,26.0,3,1,1,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04099,42,1,104.0,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,34
B04100,42,1,26.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04101,42,1,104.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B04102,42,1,45.76,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04103,42,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04104,42,1,52.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04105,42,1,52.0,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04106,42,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04107,42,1,22.88,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04108,42,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04109,42,1,78.0,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,34
B04110,42,1,75.4,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,13
B04111,42,1,22.88,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B04112,42,1,37.7,3,1,1,Nouveaux acheteurs,True,True,True,Tournée ORBITE,34
B04113,42,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04114,42,1,45.76,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04115,42,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04116,42,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04117,42,1,75.4,3,1,4,Gros paniers,False,False,True,Tournée ORBITE,34
B04118,42,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04119,42,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04120,41,1,45.76,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,44
B04121,41,1,22.88,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04122,41,1,45.76,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04123,41,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,31
B04124,41,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04125,41,1,45.76,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04126,41,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04127,41,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04128,41,1,78.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B04129,41,2,130.0,3,2,4,Gros paniers,False,False,False,Tournée ORBITE,34
B04130,41,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04131,41,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04132,41,1,78.0,3,1,4,Gros paniers,False,False,True,Tournée ORBITE,34
B04133,41,1,75.4,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,34
B04134,40,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B04135,40,1,45.76,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04136,40,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04137,40,1,26.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04138,40,1,37.7,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,44
B04139,40,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04140,40,1,91.52,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B04141,40,1,75.4,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,34
B04142,40,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04143,40,1,52.0,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04144,39,1,37.7,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04145,39,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04146,39,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04147,39,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04148,39,1,75.4,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B04149,39,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,44
B04150,39,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04151,39,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04152,39,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,44
B04153,39,1,104.0,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,13
B04154,38,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04155,38,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04156,38,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04157,38,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04158,38,1,52.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B04159,38,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04160,38,1,26.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04161,38,1,52.0,3,1,2,Nouveaux acheteurs,True,True,True,Tournée ORBITE,34
B04162,37,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04163,37,1,52.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,33
B04164,37,1,52.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04165,37,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04166,37,1,52.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,35
B04167,37,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04168,37,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04169,37,1,26.0,3,1,1,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04170,37,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04171,37,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B04172,37,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04173,37,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,31
B04174,37,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B04175,36,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04176,36,1,78.0,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,34
B04177,36,1,52.0,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04178,36,1,26.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04179,35,1,26.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04180,35,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04181,35,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04182,35,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04183,35,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04184,35,1,52.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04185,35,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04186,33,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04187,33,1,37.7,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B04188,33,1,26.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,59
B04189,33,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04190,33,1,78.0,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,34
B04191,32,1,26.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04192,32,1,52.0,3,1,2,Nouveaux acheteurs,True,True,True,Tournée ORBITE,34
B04193,32,1,52.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04194,31,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04195,31,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04196,31,1,26.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04197,31,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04198,30,1,37.7,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04199,30,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04200,29,1,26.0,3,1,1,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04201,29,1,52.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,13
B04202,29,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04203,29,1,52.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04204,29,1,52.0,3,1,2,Nouveaux acheteurs,True,True,True,Tournée ORBITE,34
B04205,29,1,52.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04206,28,1,26.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04207,28,1,52.0,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04208,28,1,26.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,59
B04209,27,1,75.4,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,34
B04210,27,1,52.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04211,26,1,113.1,4,1,4,Gros paniers,False,True,True,Tournée ORBITE,34
B04212,24,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B04213,24,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04214,23,1,26.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,35
B04215,23,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04216,23,1,68.64,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04217,23,1,52.0,4,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04218,23,1,26.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04219,23,1,26.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04220,22,1,113.1,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B04221,22,1,26.0,4,1,1,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04222,20,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,35
B04223,19,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,44
B04224,19,1,52.0,4,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,67
B04225,18,1,26.0,4,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04226,18,1,52.0,4,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,34
B04227,17,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B04228,17,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04229,16,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04230,14,1,26.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04231,12,1,26.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B04232,12,1,52.0,4,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B04233,11,1,78.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B04234,11,1,26.0,4,1,1,Nouveaux acheteurs,True,True,True,Tournée ORBITE,34
B04235,11,1,26.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04236,11,1,52.0,4,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,44
B04237,10,1,37.7,4,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,35
B04238,10,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04239,8,1,78.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B04240,6,1,26.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04241,6,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04242,5,1,52.0,4,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,59
B04243,5,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04244,4,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04245,4,1,26.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04246,4,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04247,3,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B04248,2,1,52.0,4,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B04249,2,1,26.0,4,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04250,2,1,52.0,4,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B04251,0,1,52.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04252,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04253,35,1,84.1,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,BE
B04254,35,1,102.08,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,BE
B04255,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04256,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04257,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04258,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04259,35,1,51.04,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04260,35,1,51.04,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B04261,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B04262,35,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,67
B04263,35,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,31
B04264,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04265,35,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04266,35,1,51.04,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04267,35,1,58.0,3,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,67
B04268,35,1,87.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,BE
B04269,35,1,29.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B04270,35,1,51.04,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04271,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04272,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04273,35,1,29.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04274,35,1,29.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B04275,35,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04276,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,67
B04277,35,1,29.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04278,35,1,29.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04279,35,1,25.52,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B04280,35,1,29.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04281,35,1,42.05,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04282,35,1,58.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04283,35,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,59
B04284,35,1,51.04,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,BE
B04285,35,1,51.04,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04286,35,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04287,34,1,168.2,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,BE
B04288,34,1,25.52,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04289,34,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04290,34,1,51.04,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04291,34,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,31
B04292,34,1,51.04,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04293,34,1,87.0,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,BE
B04294,34,1,51.04,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04295,34,1,58.0,3,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,13
B04296,34,1,84.1,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,BE
B04297,34,1,84.1,3,1,4,Gros paniers,False,True,True,Tournée ORBITE,BE
B04298,34,1,58.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04299,34,1,51.04,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B04300,34,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04301,34,1,58.0,3,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,BE
B04302,34,1,29.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B04303,34,1,58.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B04304,34,1,29.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04305,34,1,29.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,59
B04306,33,1,29.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04307,33,1,87.0,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,BE
B04308,33,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04309,33,1,29.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04310,33,1,29.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B04311,33,1,29.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B04312,33,1,87.0,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,BE
B04313,33,1,87.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,44
B04314,33,1,58.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B04315,33,1,116.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B04316,33,1,58.0,3,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,BE
B04317,33,1,29.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B04318,32,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04319,32,1,58.0,3,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,BE
B04320,32,1,116.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,BE
B04321,32,1,58.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04322,32,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04323,32,1,58.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,67
B04324,32,1,25.52,3,1,1,Nouveaux acheteurs,False,False,True,Tournée ORBITE,BE
B04325,32,1,51.04,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04326,32,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04327,32,1,87.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,BE
B04328,32,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04329,32,1,29.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04330,32,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B04331,32,1,51.04,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04332,31,1,58.0,3,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,BE
B04333,31,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B04334,31,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04335,31,1,87.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,BE
B04336,31,1,51.04,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04337,31,1,29.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B04338,31,1,58.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B04339,31,1,29.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04340,31,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B04341,31,1,29.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,59
B04342,30,1,51.04,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,44
B04343,30,1,58.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04344,30,1,58.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04345,30,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04346,30,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B04347,30,1,51.04,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B04348,30,1,58.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04349,30,1,29.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B04350,30,1,58.0,3,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,BE
B04351,30,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,35
B04352,30,1,58.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B04353,29,1,58.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
